,Tour_ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,first_trip_tz,cost_category,total_people,total_nights,package_count
7461,tour_id4ctqmwty,ITALY,45-64,,0.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,0,5,Yes,Low Cost,1.0,5,6
7462,tour_idiel6yp92,ITALY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,9,Yes,Higher Cost,2.0,9,4
7463,tour_idnrl8o7da,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,Yes,0,7,Yes,High Cost,2.0,7,5
7464,tour_id9m79sfrk,GERMANY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,No,Yes,Yes,No,8,6,Yes,Higher Cost,2.0,14,4
7465,tour_id0y55u4rz,BURUNDI,25-44,,1.0,0.0,Business,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,No,Normal Cost,1.0,2,0
7466,tour_idmy3fqqrn,ZIMBABWE,18-24,Alone,0.0,1.0,Business,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,Yes,Lower Cost,1.0,4,0
7467,tour_idtsbv3slb,GERMANY,18-24,With Other Friends/Relatives,0.0,2.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,10,0,Yes,High Cost,2.0,10,4
7468,tour_ideoiw8a6v,MALAYSIA,25-44,Alone,0.0,1.0,Meetings and Conference,Conference Tourism,Inflight magazines,Independent,No,No,No,No,No,No,No,10,0,No,Normal Cost,1.0,10,0
7469,tour_idak28x4sa,SOUTH AFRICA,25-44,Alone,0.0,1.0,Business,Wildlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,3,0,Yes,Normal Cost,1.0,3,0
7470,tour_idmj48w3uf,UAE,25-44,Alone,1.0,0.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,4,Yes,Normal Cost,1.0,5,0
7471,tour_idwbdhhnld,ROMANIA,25-44,With Other Friends/Relatives,7.0,3.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,No,Yes,Yes,No,8,7,No,Highest Cost,10.0,15,4
7472,tour_idg8tusza9,AUSTRIA,45-64,Alone,1.0,0.0,Visiting Friends and Relatives,Bird Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,No,Normal Cost,1.0,4,0
7473,tour_id9qpq8i4x,SWEDEN,25-44,With Spouse,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,7,Yes,Higher Cost,1.0,11,0
7474,tour_idyd9hdh8o,POLAND,25-44,Alone,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,10,9,Yes,High Cost,1.0,19,0
7475,tour_idnknwk7ny,ITALY,18-24,With Spouse,1.0,1.0,Volunteering,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,25,0,Yes,Low Cost,2.0,25,0
7476,tour_id70x1iwri,INDIA,45-64,Alone,0.0,1.0,Business,Wildlife Tourism,Others,Independent,No,No,No,No,No,No,No,11,0,No,Low Cost,1.0,11,0
7477,tour_idhx0yfpdb,UNITED KINGDOM,18-24,Alone,0.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,No,No,12,0,Yes,Low Cost,1.0,12,3
7478,tour_id24nzhi4h,SOUTH AFRICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Yes,High Cost,2.0,7,4
7479,tour_idudfgly10,ZAMBIA,25-44,Alone,0.0,1.0,Business,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Low Cost,1.0,3,0
7480,tour_idpbai1rrw,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,15,0,Yes,Higher Cost,2.0,15,7
7481,tour_ida8p8alm5,ITALY,45-64,With Other Friends/Relatives,0.0,1.0,Leisure and Holidays,Hunting Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,7,0,Yes,Lower Cost,1.0,7,5
7482,tour_iditwdybq3,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,8,0,No,Normal Cost,2.0,8,0
7483,tour_idc705kl32,DENMARK,18-24,Alone,2.0,0.0,Volunteering,Wildlife Tourism,"Newspaper, magazines, brochures",Package Tour,No,Yes,Yes,No,No,No,Yes,90,0,Yes,Higher Cost,2.0,90,3
7484,tour_idcn40kjlm,UGANDA,25-44,,0.0,1.0,Volunteering,Hunting Tourism,Others,Independent,No,No,No,No,No,No,No,14,0,No,Lower Cost,1.0,14,0
7485,tour_id482emqs4,CZECH REPUBLIC,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,16,0,Yes,Highest Cost,2.0,16,5
7486,tour_id29tf22vd,KENYA,18-24,Alone,1.0,0.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,7,0,Yes,Lower Cost,1.0,7,0
7487,tour_idr0jv08zk,UNITED KINGDOM,25-44,With Spouse and Children,2.0,1.0,Visiting Friends and Relatives,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,14,0,Yes,Higher Cost,3.0,14,4
7488,tour_idk22ocpmo,OMAN,18-24,Alone,0.0,1.0,Visiting Friends and Relatives,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,No,Lower Cost,1.0,3,0
7489,tour_idiksdomnv,AUSTRALIA,45-64,With Spouse,1.0,1.0,Visiting Friends and Relatives,Hunting Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,14,4,Yes,Higher Cost,2.0,18,3
7490,tour_ide3xucqju,UNITED KINGDOM,18-24,Alone,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,8,3,Yes,Normal Cost,1.0,11,6
7491,tour_idksy58wi3,IRELAND,<18,With Other Friends/Relatives,3.0,1.0,Leisure and Holidays,Conference Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,5,0,Yes,Higher Cost,4.0,5,0
7492,tour_idkwbmxugy,UNITED STATES OF AMERICA,65+,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,10,0,Yes,Higher Cost,2.0,10,6
7493,tour_id2znn9k88,ZIMBABWE,25-44,,0.0,1.0,Business,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Yes,Lower Cost,1.0,3,0
7494,tour_ideiob80jj,GERMANY,25-44,With Other Friends/Relatives,2.0,1.0,Leisure and Holidays,Beach Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,0,6,Yes,Normal Cost,3.0,6,0
7495,tour_idcrlo0fya,UNITED STATES OF AMERICA,45-64,With Spouse and Children,2.0,1.0,Visiting Friends and Relatives,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,10,0,Yes,High Cost,3.0,10,0
7496,tour_idxa4vn5by,GERMANY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Radio, TV, Web",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,9,Yes,High Cost,2.0,9,4
7497,tour_idngqeec63,UNITED STATES OF AMERICA,25-44,Alone,1.0,0.0,Business,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,12,0,No,Normal Cost,1.0,12,0
7498,tour_idl4fqimm6,UNITED KINGDOM,65+,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,Others,Independent,No,No,No,No,No,No,No,22,0,No,Normal Cost,2.0,22,0
7499,tour_idcb6ej7qz,SOUTH AFRICA,45-64,Alone,0.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,8,No,Normal Cost,1.0,9,0
7500,tour_id71w2uolg,DRC,18-24,Alone,0.0,1.0,Business,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,No,Lower Cost,1.0,2,0
7501,tour_idrmfgp4gv,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,12,Yes,High Cost,2.0,12,4
7502,tour_idtby2zhhl,DRC,25-44,With Spouse,1.0,1.0,Visiting Friends and Relatives,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,Yes,Lower Cost,2.0,2,0
7503,tour_idnfay5s0k,NETHERLANDS,25-44,With Other Friends/Relatives,0.0,5.0,Business,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Yes,High Cost,5.0,3,0
7504,tour_idc62j56x8,FRANCE,25-44,Alone,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,No,Yes,No,No,No,7,4,Yes,High Cost,1.0,11,3
7505,tour_id9fwalxok,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,10,0,Yes,Higher Cost,2.0,10,5
7506,tour_idw3mqt0hn,UNITED KINGDOM,45-64,Alone,1.0,0.0,Meetings and Conference,Wildlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,3,0,No,Normal Cost,1.0,3,0
7507,tour_idhwxnx7oj,INDIA,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,10,0,Yes,Low Cost,1.0,10,0
7508,tour_idhloijx1h,UNITED KINGDOM,25-44,With Spouse and Children,3.0,3.0,Leisure and Holidays,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,11,3,No,Higher Cost,6.0,14,0
7509,tour_id4tx5rdhx,SPAIN,25-44,With Other Friends/Relatives,4.0,0.0,Volunteering,Beach Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,No,No,No,No,25,0,Yes,Highest Cost,4.0,25,2
7510,tour_idyvq832ht,KENYA,25-44,With Spouse,1.0,2.0,Visiting Friends and Relatives,Cultural Tourism,Others,Independent,No,No,No,No,No,No,No,3,0,No,Normal Cost,3.0,3,0
7511,tour_idagiqqn93,UNITED STATES OF AMERICA,45-64,,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,14,0,Yes,Lower Cost,1.0,14,6
7512,tour_id25bcuzku,NETHERLANDS,25-44,Alone,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Radio, TV, Web",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,9,0,No,High Cost,1.0,9,6
7513,tour_idmi21ynpg,UNITED STATES OF AMERICA,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,Yes,Yes,No,11,0,Yes,Higher Cost,2.0,11,5
7514,tour_idd10evtk9,CANADA,25-44,Alone,0.0,1.0,Volunteering,Conference Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,24,4,No,High Cost,1.0,28,0
7515,tour_idb0335ws3,ITALY,45-64,Alone,0.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,No,No,0,7,Yes,Normal Cost,1.0,7,4
7516,tour_idgir912ky,BELGIUM,45-64,With Other Friends/Relatives,2.0,0.0,Leisure and Holidays,Wildlife Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,8,4,Yes,Normal Cost,2.0,12,0
7517,tour_idyc13sgq8,SOUTH AFRICA,25-44,With Children,1.0,1.0,Visiting Friends and Relatives,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,17,4,No,Normal Cost,2.0,21,0
7518,tour_id9og01s6b,UAE,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,Yes,No,5,0,Yes,Higher Cost,2.0,5,4
7519,tour_idel10sxo4,KENYA,25-44,With Spouse and Children,2.0,2.0,Leisure and Holidays,Hunting Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,0,3,No,High Cost,4.0,3,0
7520,tour_idfyd632yy,CANADA,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Hunting Tourism,Others,Independent,No,No,No,No,No,No,No,6,12,No,Normal Cost,1.0,18,0
7521,tour_idmr2fim78,NIGERIA,45-64,Alone,0.0,1.0,Leisure and Holidays,Cultural Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,6,0,Yes,Normal Cost,1.0,6,0
7522,tour_idaptux5ce,KENYA,45-64,Alone,0.0,1.0,Leisure and Holidays,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,0,4,Yes,High Cost,1.0,4,0
7523,tour_id9yzx8hqr,AUSTRALIA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,7,3,Yes,Lower Cost,2.0,10,5
7524,tour_idpw1t1daf,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,Others,Independent,No,No,No,No,No,No,No,0,5,Yes,Normal Cost,2.0,5,0
7525,tour_idxzzizzwo,GERMANY,25-44,With Spouse,1.0,1.0,Visiting Friends and Relatives,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,No,Yes,Yes,Yes,Yes,No,11,7,Yes,Higher Cost,2.0,18,5
7526,tour_idks7ot3uf,GERMANY,25-44,Alone,1.0,0.0,Leisure and Holidays,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,21,0,Yes,Normal Cost,1.0,21,0
7527,tour_idzsq5ubz7,ITALY,65+,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,0,14,Yes,Higher Cost,2.0,14,3
7528,tour_idmgd43yyg,CHINA,25-44,With Spouse,1.0,1.0,Visiting Friends and Relatives,Wildlife Tourism,Others,Package Tour,No,No,Yes,Yes,Yes,Yes,No,10,5,No,Normal Cost,2.0,15,4
7529,tour_idm9ig2bt1,FRANCE,45-64,Alone,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,8,0,Yes,High Cost,1.0,8,0
7530,tour_idhbz8yobv,KENYA,45-64,Alone,0.0,1.0,Leisure and Holidays,Cultural Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,6,0,Yes,Normal Cost,1.0,6,0
7531,tour_idef4xhvwy,UNITED STATES OF AMERICA,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Conference Tourism,"Newspaper, magazines, brochures",Package Tour,No,Yes,Yes,Yes,Yes,Yes,Yes,6,0,Yes,High Cost,2.0,6,6
7532,tour_idd0iuewjd,ITALY,45-64,With Other Friends/Relatives,0.0,2.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,No,Yes,Yes,No,7,0,No,Normal Cost,2.0,7,4
7533,tour_id6md1sho2,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,11,0,Yes,Normal Cost,2.0,11,7
7534,tour_idu18ikpr3,UNITED STATES OF AMERICA,65+,Alone,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,4,0,Yes,High Cost,1.0,4,5
7535,tour_idl5ws4zol,SINGAPORE,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,8,0,Yes,Normal Cost,1.0,8,0
7536,tour_idmpi38rr4,CHILE,25-44,,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,No,Yes,Yes,Yes,No,13,0,Yes,Low Cost,1.0,13,4
7537,tour_idmxs1kzh8,BELGIUM,25-44,With Spouse and Children,2.0,3.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,10,6,Yes,Higher Cost,5.0,16,5
7538,tour_idxz0o9haq,UNITED KINGDOM,25-44,With Spouse,1.0,0.0,Leisure and Holidays,Wildlife Tourism,Others,Package Tour,Yes,Yes,Yes,Yes,No,No,No,5,4,Yes,Higher Cost,1.0,9,4
7539,tour_idb7yh6auo,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Cultural Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,No,No,No,No,0,7,Yes,High Cost,2.0,7,3
7540,tour_idj5hwi5mm,UNITED KINGDOM,18-24,Alone,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,No,No,No,9,0,No,Normal Cost,1.0,9,3
7541,tour_iddt4t91xk,UNITED STATES OF AMERICA,45-64,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,No,Yes,Yes,12,0,Yes,Higher Cost,2.0,12,6
7542,tour_idtv7het7l,OMAN,45-64,With Children,0.0,2.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,27,0,Yes,Normal Cost,2.0,27,0
7543,tour_idvu5evz8k,GERMANY,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,6,14,Yes,Normal Cost,2.0,20,0
7544,tour_idw7vrz8a1,ZAMBIA,25-44,Alone,0.0,1.0,Other,Hunting Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,No,Lower Cost,1.0,2,0
7545,tour_idgkuu15zg,KENYA,25-44,,0.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,No,Low Cost,1.0,2,0
7546,tour_iduqbjzczv,UNITED STATES OF AMERICA,45-64,With Other Friends/Relatives,2.0,0.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,3,Yes,Higher Cost,2.0,6,7
7547,tour_idce8v31xu,KENYA,25-44,With Other Friends/Relatives,1.0,2.0,Business,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,6,0,No,Normal Cost,3.0,6,0
7548,tour_id624omg8g,UNITED KINGDOM,18-24,,0.0,1.0,Leisure and Holidays,Cultural Tourism,Others,Independent,No,No,No,No,No,No,No,14,0,Yes,Lower Cost,1.0,14,0
7549,tour_idei5a2ol6,AUSTRIA,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,10,0,Yes,Normal Cost,2.0,10,0
7550,tour_iduqi0l9qu,RWANDA,45-64,With Spouse,1.0,1.0,Visiting Friends and Relatives,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,No,Lower Cost,2.0,4,0
7551,tour_idtk0n0bph,UNITED STATES OF AMERICA,45-64,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,21,0,Yes,Higher Cost,2.0,21,6
7552,tour_id6izcmsno,PERU,45-64,With Children,1.0,1.0,Leisure and Holidays,Cultural Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,4,0,No,Low Cost,2.0,4,0
7553,tour_idmv1k3cxt,UNITED KINGDOM,25-44,,1.0,0.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,9,0,Yes,Higher Cost,1.0,9,5
7554,tour_idnr4opxfe,UNITED KINGDOM,45-64,With Spouse and Children,3.0,2.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,No,Yes,No,Yes,No,4,6,Yes,Higher Cost,5.0,10,4
7555,tour_id2864zgki,UNITED KINGDOM,45-64,Alone,0.0,1.0,Business,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,90,0,No,High Cost,1.0,90,0
7556,tour_idowkphcob,GERMANY,65+,Alone,0.0,1.0,Leisure and Holidays,Cultural Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,35,0,No,Normal Cost,1.0,35,0
7557,tour_ide6zvt8yi,UNITED KINGDOM,45-64,,0.0,1.0,Leisure and Holidays,Wildlife Tourism,Others,Package Tour,Yes,Yes,Yes,Yes,Yes,No,No,4,0,No,Normal Cost,1.0,4,5
7558,tour_idw16d23cj,UNITED STATES OF AMERICA,25-44,Alone,0.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,4,0,Yes,High Cost,1.0,4,0
7559,tour_idaphl66ru,KENYA,45-64,Alone,0.0,1.0,Business,Wildlife Tourism,Others,Independent,No,No,No,No,No,No,No,24,0,No,Normal Cost,1.0,24,0
7560,tour_idu4q8e1jv,UNITED KINGDOM,25-44,Alone,1.0,0.0,Volunteering,Cultural Tourism,"Radio, TV, Web",Independent,No,No,No,No,No,No,No,70,7,Yes,Normal Cost,1.0,77,0
7561,tour_id7hjdux3s,UAE,45-64,Alone,0.0,1.0,Meetings and Conference,Wildlife Tourism,"Travel agent, tour operator",Independent,No,No,No,No,No,No,No,2,0,No,Low Cost,1.0,2,0
7562,tour_idc42m4409,UNITED STATES OF AMERICA,65+,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,3,0,No,Higher Cost,2.0,3,5
7563,tour_idsb1t8rtq,UNITED KINGDOM,18-24,Alone,1.0,0.0,Leisure and Holidays,Conference Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,Yes,11,3,Yes,High Cost,1.0,14,7
7564,tour_idn30kgtte,ITALY,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,No,No,No,No,0,7,Yes,High Cost,2.0,7,3
7565,tour_id3te2exhl,NAMIBIA,25-44,With Spouse and Children,2.0,1.0,Visiting Friends and Relatives,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,28,0,No,Normal Cost,3.0,28,0
7566,tour_id95fbqe25,ZAMBIA,25-44,Alone,0.0,1.0,Business,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,1,0,No,Lower Cost,1.0,1,0
7567,tour_id7til7525,UNITED KINGDOM,25-44,Alone,0.0,1.0,Visiting Friends and Relatives,Cultural Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,4,0,No,Normal Cost,1.0,4,0
7568,tour_id2kpyto7y,SPAIN,25-44,With Other Friends/Relatives,7.0,5.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,No,No,No,Yes,No,Yes,15,6,Yes,High Cost,12.0,21,3
7569,tour_id9tx1wg5l,FRANCE,45-64,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Conference Tourism,"Friends, relatives",Package Tour,No,Yes,Yes,Yes,No,No,No,7,0,Yes,Normal Cost,2.0,7,3
7570,tour_idh19e6hui,SPAIN,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,No,No,No,No,0,7,Yes,Normal Cost,2.0,7,2
7571,tour_idcvkoe9l7,SPAIN,25-44,With Spouse,1.0,1.0,Leisure and Holidays,Beach Tourism,Others,Independent,No,No,No,No,No,No,No,0,3,Yes,Normal Cost,2.0,3,0
7572,tour_idfw4fr1ro,AUSTRALIA,45-64,With Spouse,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Radio, TV, Web",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,15,0,Yes,Higher Cost,1.0,15,6
7573,tour_id6d1ume96,NETHERLANDS,45-64,With Spouse,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,Yes,Yes,Yes,Yes,Yes,Yes,No,19,4,Yes,Higher Cost,2.0,23,6
7574,tour_id31jbewx0,SOUTH AFRICA,45-64,,0.0,1.0,Meetings and Conference,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Yes,Normal Cost,1.0,3,0
7575,tour_idxa6y25bx,ZAMBIA,25-44,Alone,0.0,1.0,Business,Hunting Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,3,0,Yes,Low Cost,1.0,3,0
7576,tour_idadxfx63e,UNITED KINGDOM,45-64,With Spouse and Children,3.0,1.0,Leisure and Holidays,Wildlife Tourism,"Travel agent, tour operator",Package Tour,No,Yes,Yes,Yes,Yes,Yes,No,14,0,Yes,Highest Cost,4.0,14,5
7577,tour_idb8y4hod8,FRANCE,45-64,Alone,0.0,1.0,Meetings and Conference,Beach Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,2,0,No,Lower Cost,1.0,2,0
7578,tour_idtygxk7fh,UNITED STATES OF AMERICA,25-44,With Other Friends/Relatives,1.0,1.0,Leisure and Holidays,Wildlife Tourism,"Friends, relatives",Independent,No,No,No,No,No,No,No,12,6,No,Normal Cost,2.0,18,0
7579,tour_idn3a0cbk1,IRELAND,45-64,Alone,1.0,0.0,Leisure and Holidays,Wildlife Tourism,"Newspaper, magazines, brochures",Package Tour,Yes,Yes,Yes,Yes,No,Yes,No,14,3,Yes,Lower Cost,1.0,17,5
7580,tour_idwhq39drz,DRC,18-24,Alone,1.0,0.0,Business,Mountain Climbing,"Friends, relatives",Independent,No,No,No,No,No,No,No,8,0,Yes,Lower Cost,1.0,8,0
7581,tour_idxqwvy3ps,GERMANY,25-44,With Other Friends/Relatives,3.0,1.0,Leisure and Holidays,Beach Tourism,"Newspaper, magazines, brochures",Independent,No,No,No,No,No,No,No,6,6,Yes,Normal Cost,4.0,12,0
